id. Response ID,submitdate. Date submitted,Month Year[subm...Date submitted],Month[Month Yea...ate submitted]],Year[Month Year...ate submitted]],lastpage. Last page,Carmain,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,"FCV, BEV Dummy",,,,,,,
PHASE_2.5_61,2017/06/06 10:36:34,06/2017,6,2017,45,2017 Chevrolet Volt,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_62,,,,,3,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_63,2017/06/06 11:09:18,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,225000,2.86,1,1,4,553.43,0,16.06,5,45,1,3,9600,1,,,,,,,
PHASE_2.5_64,,,,,3,2017 Chevrolet Volt,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_65,,,,,3,2017 Chevrolet Volt,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_66,2017/06/06 11:02:14,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,1,0,0,225000,2.64,1,1,4,61.32,2,23.39,4,35,0,2,12117.6,1,,,,,,,
PHASE_2.5_67,2017/06/06 10:58:33,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,0,0,75000,1.1,0,0,3,118.12,5,0.29,1,45,0,1,9600,1,,,,,,,
PHASE_2.5_68,2017/06/29 14:55:19,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,325000,2.81,1,1,2,110.43,10,55.6,2,45,1,3,21480,1,,,,,,,
PHASE_2.5_69,2017/06/06 11:27:24,06/2017,6,2017,45,2017 Chevrolet Volt,0,0,0,0,275000,0.89,1,1,3,422.83,1,25.7,5,55,0,2,16027.71429,,,,,,,,
PHASE_2.5_70,2017/06/06 11:00:29,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,0,0,125000,2.65,1,1,4,120.3,3,6.86,1,45,0,2,12000,1,,,,,,,
PHASE_2.5_71,2017/06/06 11:26:12,06/2017,6,2017,45,2017 Toyota Prius Prime,0,0,0,0,275000,0,0,0,4,406.7,0,70.45,2,25,1,2,31714.28571,,,,,,,,
PHASE_2.5_72,2017/06/06 11:42:20,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,125000,2.45,1,1,4,97.7,20,41.31,2,55,0,3,10054,1,,,,,,,
PHASE_2.5_73,2017/06/06 11:22:13,06/2017,6,2017,45,2017 Chevrolet Volt,0,1,0,0,225000,2.64,1,1,3,366.85,0,1.73,2,65,1,2,5298,,,,,,,,
PHASE_2.5_74,2017/06/06 11:34:01,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,175000,2.65,1,1,4,381.68,3,8.8,1,65,0,1,13063.2,1,,,,,,,
PHASE_2.5_75,2017/06/06 11:15:58,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,225000,2.59,1,1,3,411.33,0,16.48,5,55,0,3,12800,1,,,,,,,
PHASE_2.5_76,2017/06/06 11:20:12,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,175000,2.83,1,1,4,331.08,4,13.67,4,35,1,2,13440,1,,,,,,,
PHASE_2.5_77,2017/06/06 11:34:18,06/2017,6,2017,44,2017 Chevrolet Bolt EV,0,1,0,0,225000,2.65,1,1,2,162.64,0,25.37,4,55,0,5,9000,1,,,,,,,
PHASE_2.5_78,2017/06/06 11:26:15,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,325000,2.69,1,1,4,101.04,10,11.17,5,35,0,3,12840,1,,,,,,,
PHASE_2.5_79,2017/06/06 11:30:41,06/2017,6,2017,45,2017 Toyota Prius Prime,0,0,1,0,75000,1.03,0,1,3,272.28,4,4.07,1,35,0,1,13200,,,,,,,,
PHASE_2.5_80,,,,,40,2017 Toyota Prius Prime,0,0,0,0,,2.62,,,,105.06,3,,1,65,0,2,,,,,,,,,
PHASE_2.5_81,2017/06/06 11:52:03,06/2017,6,2017,45,2017 Toyota Prius Prime,1,0,0,0,125000,1.53,1,0,2,220.44,3,0.56,2,65,0,3,6000,,,,,,,,
PHASE_2.5_82,2017/06/06 11:27:28,06/2017,6,2017,45,2017 Chevy Bolt,1,1,0,0,,0,1,1,3,261.63,0,9.53,3,45,0,2,17716.8,1,,,,,,,
PHASE_2.5_83,2017/06/06 11:49:28,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,125000,2.62,1,1,3,119.28,0,30.5,3,45,0,2,13680,1,,,,,,,
PHASE_2.5_84,2017/06/06 11:55:41,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,225000,2.75,1,1,2,370.85,0,38.66,4,55,0,2,28800,1,,,,,,,
PHASE_2.5_85,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_86,2017/06/06 11:46:09,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,325000,,1,0,4,106.34,2,5.26,2,65,0,3,8640,1,,,,,,,
PHASE_2.5_87,2017/06/06 14:02:27,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,125000,2.94,1,0,2,,0,13.05,1,45,0,1,15813.6,1,,,,,,,
PHASE_2.5_88,2017/06/06 11:46:18,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,125000,-3,1,1,2,526.53,4,15.1,2,25,0,2,22232,1,,,,,,,
PHASE_2.5_89,,,,,31,2017 Toyota Prius Prime,0,0,1,0,,,,,,,0,2.85,2,65,0,1,,,,,,,,,
PHASE_2.5_90,2017/06/29 15:30:39,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,1,0,0,175000,2.79,1,1,4,146.93,0,1.74,2,45,0,2,7200,1,,,,,,,
PHASE_2.5_91,2017/06/06 12:09:36,06/2017,6,2017,44,2017 Chevrolet Bolt EV,0,1,0,0,175000,0.53,1,1,3,91.8,0,0.76,5,35,0,3,8400,1,,,,,,,
PHASE_2.5_92,2017/06/06 11:36:02,06/2017,6,2017,45,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_93,2017/06/06 12:05:01,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,1,0,175000,2.15,1,1,4,230.77,1,4.11,2,55,0,3,7971,1,,,,,,,
PHASE_2.5_94,2017/06/06 11:47:29,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,1,0,275000,-3,1,0,3,146.89,0,,2,35,0,2,22800,1,,,,,,,
PHASE_2.5_95,2017/06/06 11:52:15,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,125000,2.71,1,1,4,865.11,0,25.95,2,25,0,2,11690.4,1,,,,,,,
PHASE_2.5_96,2017/06/06 12:03:36,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,275000,1.37,1,0,3,,0,28.61,2,35,0,2,11100,1,,,,,,,
PHASE_2.5_97,,,,,3,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_98,2017/06/06 11:57:34,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,125000,2.52,1,1,1,,0,9.04,2,35,0,1,12120,1,,,,,,,
PHASE_2.5_99,2017/06/07 16:08:09,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,175000,-1.59,1,1,4,271.63,0,15.74,2,55,1,3,12000,1,,,,,,,
PHASE_2.5_100,2017/06/06 11:47:41,06/2017,6,2017,45,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_101,2017/06/06 12:10:57,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,275000,2.71,1,1,4,78.5,1,11.17,2,75,0,2,6000,1,,,,,,,
PHASE_2.5_102,2017/06/06 12:07:00,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,175000,2.93,1,1,4,110.38,0,21.74,3,35,0,2,11848,1,,,,,,,
PHASE_2.5_103,2017/06/06 12:23:12,06/2017,6,2017,44,2017 Chevrolet Bolt EV,0,0,0,0,75000,2.74,1,0,3,113.35,3,36.34,1,75,1,1,8498.4,1,,,,,,,
PHASE_2.5_104,2017/06/06 12:06:32,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,1,0,175000,2.31,1,1,3,381.69,0,47.17,2,55,0,2,15360,1,,,,,,,
PHASE_2.5_105,2017/06/06 11:48:18,06/2017,6,2017,45,2017 Toyota Prius Prime,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_106,2017/06/06 13:38:41,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,225000,,1,0,2,260.38,4,5.76,2,45,0,2,15200,1,,,,,,,
PHASE_2.5_107,2017/06/06 12:22:23,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,225000,2.9,1,1,4,,0,28.86,2,75,0,5,10572,1,,,,,,,
PHASE_2.5_108,2017/06/06 12:28:18,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,75000,2.67,1,1,3,164.71,2,6.88,1,55,0,1,12513,1,,,,,,,
PHASE_2.5_109,2017/06/06 12:12:14,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,175000,2.68,1,1,4,,0,12.74,2,35,0,1,17880,1,,,,,,,
PHASE_2.5_110,2017/06/06 12:17:36,06/2017,6,2017,45,2017 Tesla Model S,0,0,0,0,325000,-2.95,1,1,3,484.93,2,17.73,4,75,0,3,12000,1,,,,,,,
PHASE_2.5_111,2017/06/06 12:23:34,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,1,0,,2.81,1,1,4,420.97,2,8.78,2,65,0,3,14022,1,,,,,,,
PHASE_2.5_112,2017/06/06 12:26:37,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,125000,2.72,1,1,2,589.25,0,24.89,2,65,0,3,16500,1,,,,,,,
PHASE_2.5_113,2017/06/06 12:21:29,06/2017,6,2017,44,2017 Chevrolet Bolt EV,0,1,0,0,,2.58,1,1,3,134.48,2,13.4,3,45,0,2,10890,1,,,,,,,
PHASE_2.5_114,,,,,3,2016 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_115,2017/06/06 12:32:25,06/2017,6,2017,45,2016 Tesla Model S,0,0,1,0,,2.81,1,0,3,51.9,1,,2,55,1,1,3357.230769,1,,,,,,,
PHASE_2.5_116,,,,,26,2017 Chevrolet Bolt EV,1,0,0,0,,,,,,351.45,0,,2,55,1,3,,1,,,,,,,
PHASE_2.5_117,2017/06/06 12:40:32,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,1,0,225000,2.77,1,1,4,104.1,1,66.65,2,65,0,2,14433.6,1,,,,,,,
PHASE_2.5_118,2017/06/06 12:25:31,06/2017,6,2017,45,2016 Tesla Model S,0,1,1,0,,2.62,1,1,4,407,15,7.17,2,65,1,3,10153.84615,1,,,,,,,
PHASE_2.5_119,,,,,7,2017 Toyota Prius Prime,0,0,0,0,,,,,,,,,,,,2,,,,,,,,,
PHASE_2.5_120,2017/06/30 07:42:04,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,175000,2.76,1,1,4,,0,23.32,4,55,0,5,12324,1,,,,,,,
PHASE_2.5_121,2017/06/06 12:24:23,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,,0,1,1,4,525.46,160,14.6,2,55,0,2,13440,1,,,,,,,
PHASE_2.5_122,2017/06/06 12:28:21,06/2017,6,2017,45,2016 Tesla Model S,0,0,0,0,75000,0.63,1,1,3,227.65,1,62.23,7,35,0,1,12000,1,,,,,,,
PHASE_2.5_123,2017/06/06 12:28:54,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,125000,0.76,0,0,4,76.46,1,25.82,2,45,1,1,16800,1,,,,,,,
PHASE_2.5_124,2017/06/06 12:41:33,06/2017,6,2017,45,2016 Tesla Model S,0,0,0,0,125000,1.04,1,1,4,394.19,9,19.49,1,75,0,2,12342.85714,1,,,,,,,
PHASE_2.5_125,2017/06/06 12:28:03,06/2017,6,2017,45,2016 Tesla Model S,0,0,0,0,275000,-1.53,1,1,4,812.06,8,23.1,2,35,0,4,15837.23077,1,,,,,,,
PHASE_2.5_126,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_127,2017/06/06 12:31:21,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,0,0,225000,2.79,1,1,4,645.87,0,35.33,3,35,0,2,9000,1,,,,,,,
PHASE_2.5_128,,,,,3,2016 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_129,2017/06/06 13:51:48,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,225000,2.7,1,1,4,126.77,3,7.04,5,55,0,4,7941,1,,,,,,,
PHASE_2.5_130,2017/06/06 12:29:54,06/2017,6,2017,44,2017 Chevrolet Bolt EV,1,1,0,0,125000,2.8,1,1,2,3.47,1,31.52,2,55,0,2,14400,1,,,,,,,
PHASE_2.5_131,2017/06/06 12:32:40,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,175000,2.59,1,1,3,,0,12.76,2,65,0,2,7410,1,,,,,,,
PHASE_2.5_132,2017/06/06 12:38:43,06/2017,6,2017,45,2016 Tesla Model S,0,0,1,0,225000,2.88,1,1,4,210.45,1,38.5,3,35,0,2,10000,1,,,,,,,
PHASE_2.5_133,2017/06/06 15:24:02,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,1,0,,2.57,1,1,4,357.49,0,,2,75,0,3,4800,1,,,,,,,
PHASE_2.5_134,2017/06/06 12:48:27,06/2017,6,2017,45,2016 Tesla Model S,0,0,0,0,75000,2.92,1,1,2,,0,,1,45,0,2,834.8571429,1,,,,,,,
PHASE_2.5_135,2017/06/06 12:54:28,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,275000,0,1,1,4,77.56,0,27.79,4,45,0,2,9132,1,,,,,,,
PHASE_2.5_136,,,,,17,2016 Tesla Model S,0,0,0,0,,,,,,,,,1,35,0,2,,1,,,,,,,
PHASE_2.5_137,2017/06/06 12:36:59,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,225000,2.77,1,0,3,385.63,0,18.46,2,35,0,2,10500,1,,,,,,,
PHASE_2.5_139,2017/06/06 13:11:39,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,125000,,1,1,4,,0,30.4,3,45,0,2,13725.6,1,,,,,,,
PHASE_2.5_140,2017/06/06 12:57:07,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,125000,1.43,1,1,4,402.05,40,149.59,2,65,0,3,19680,1,,,,,,,
PHASE_2.5_141,2017/06/06 12:47:48,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,1,0,125000,2.94,1,1,4,253.59,4,3.86,4,45,0,2,12000,1,,,,,,,
PHASE_2.5_142,,,,,18,2017 Toyota Prius Prime,0,0,1,0,,,,,,,,,2,55,1,2,,,,,,,,,
PHASE_2.5_143,2017/06/06 13:28:42,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,1,1,0,75000,2.74,1,1,3,181.86,10,,2,65,0,2,22800,1,,,,,,,
PHASE_2.5_144,2017/06/06 12:46:14,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,275000,2.58,1,1,4,912.23,0,26.14,3,45,1,2,9342,1,,,,,,,
PHASE_2.5_145,2017/06/06 13:01:17,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,1,0,,-2.86,1,1,4,79.37,2,43.12,3,65,0,3,13032,1,,,,,,,
PHASE_2.5_146,2017/06/06 13:40:53,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,75000,,1,1,4,420.99,1,7.77,2,75,1,2,10706,1,,,,,,,
PHASE_2.5_147,2017/06/06 12:54:29,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,1,0,125000,2.82,1,1,4,183.95,0,7,2,75,0,2,6300,1,,,,,,,
PHASE_2.5_149,2017/06/06 12:53:35,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,125000,2.78,1,1,2,66.99,0,55.45,2,55,1,2,29451,1,,,,,,,
PHASE_2.5_150,2017/06/06 16:38:22,06/2017,6,2017,44,2016 Tesla Model S,0,0,1,0,175000,2.51,1,1,3,277.41,6,3.28,3,65,0,3,4671.428571,1,,,,,,,
PHASE_2.5_151,2017/06/06 13:07:52,06/2017,6,2017,45,2016 Tesla Model S,0,1,0,0,,2.69,1,1,4,242.21,5,15.01,4,45,0,3,11000,1,,,,,,,
PHASE_2.5_152,2017/06/06 13:01:40,06/2017,6,2017,45,2017 Toyota Prius Prime,0,0,1,0,125000,1.62,0,1,3,112.83,1,24.32,3,35,0,3,18305.14286,,,,,,,,
PHASE_2.5_153,2017/06/06 13:21:09,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,,-3,1,1,,,0,57.65,2,45,0,2,30600,1,,,,,,,
PHASE_2.5_154,2017/06/30 11:15:30,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,125000,2.78,0,0,3,137.56,1,28.21,2,35,0,2,19200,1,,,,,,,
PHASE_2.5_155,2017/06/08 11:25:46,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,75000,2.78,0,0,3,111.12,1,3.4,1,25,1,1,7200,1,,,,,,,
PHASE_2.5_156,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_157,2017/06/06 14:11:12,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,50000,2.78,1,1,3,1189.43,1,5.6,2,65,0,2,11799,1,,,,,,,
PHASE_2.5_158,2017/06/06 13:12:43,06/2017,6,2017,45,2017 Tesla Model S,1,0,1,0,175000,0,1,1,4,434.06,1,,4,55,0,4,8400,1,,,,,,,
PHASE_2.5_159,2017/06/06 13:09:20,06/2017,6,2017,45,2017 Chevrolet Volt,,,,,,,1,1,3,383.78,2,29.88,3,45,0,1,10402.28571,,,,,,,,
PHASE_2.5_160,2017/06/06 13:53:34,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,225000,2.82,1,1,3,296.45,0,0.55,2,55,1,2,3494.4,1,,,,,,,
PHASE_2.5_161,2017/06/06 13:22:44,06/2017,6,2017,45,2017 Toyota Prius Prime,0,0,0,0,75000,1,0,1,3,334.05,5,17.61,2,25,0,1,23000,,,,,,,,
PHASE_2.5_162,2017/06/06 21:19:45,06/2017,6,2017,45,2017 Chevrolet Volt,0,0,1,0,,0,1,1,3,938.16,3,9.98,4,55,0,4,6000,,,,,,,,
PHASE_2.5_163,2017/06/06 14:04:26,06/2017,6,2017,45,2017 Tesla Model S,1,1,0,0,325000,-2.18,1,1,3,128.77,1,66.97,4,35,1,2,19011.27273,1,,,,,,,
PHASE_2.5_164,2017/06/06 13:29:22,06/2017,6,2017,45,2016 Tesla Model S,0,1,0,0,125000,0.25,1,1,4,361.42,3,3.13,1,75,0,1,9000,1,,,,,,,
PHASE_2.5_165,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2.5_166,2017/06/06 14:02:12,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,125000,2.78,1,0,3,51.82,1,1.73,2,75,0,1,4440,1,,,,,,,
PHASE_2.5_167,2017/06/06 14:12:35,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,75000,2.86,1,1,3,640.84,4,4.62,2,65,1,2,6000,1,,,,,,,
PHASE_2.5_168,2017/06/29 16:07:54,06/2017,6,2017,45,2014 Nissan Leaf,0,1,0,0,175000,2.65,1,1,3,620.55,0,29.5,3,35,0,2,15200.66667,1,,,,,,,
PHASE_2.5_169,2017/06/06 13:44:55,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,1,0,225000,2.76,1,1,4,119.3,2,30.87,2,75,0,2,11827.2,1,,,,,,,
PHASE_2.5_170,2017/06/06 13:31:32,06/2017,6,2017,44,2017 Chevrolet Bolt EV,1,0,0,0,,2.45,1,1,4,524.19,0,5.46,2,75,0,2,6600,1,,,,,,,
PHASE_2.5_171,2017/06/06 13:28:08,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,275000,-2.17,1,0,4,113.33,0,15.91,2,35,0,2,9200,1,,,,,,,
PHASE_2.5_172,2017/06/06 14:22:02,06/2017,6,2017,45,2017 Toyota Prius Prime,1,0,0,0,125000,2.13,1,1,4,435.43,3,2.91,2,80,0,2,11084.57143,,,,,,,,
PHASE_2.5_173,2017/06/06 13:43:44,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,0,0,175000,1.86,1,1,4,145.94,0,23.67,3,55,0,3,7500,1,,,,,,,
PHASE_2.5_174,2017/06/06 13:22:00,06/2017,6,2017,45,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_175,2017/06/06 14:12:46,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,125000,2.74,0,0,3,254.4,5,2.06,4,35,1,2,12000,1,,,,,,,
PHASE_2.5_176,2017/06/06 13:35:42,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,,-2.8,1,1,3,,0,3.08,2,,,2,6400,1,,,,,,,
PHASE_2.5_177,2017/06/06 14:00:41,06/2017,6,2017,3,2017 Chevrolet Bolt EV,1,0,1,0,225000,1.8,1,1,3,413.71,1,19.47,3,55,0,3,5613,1,,,,,,,
PHASE_2.5_178,,,,,12,2016 Tesla Model S,0,1,0,0,,,,,,,,,5,45,0,2,,1,,,,,,,
PHASE_2.5_179,2017/06/06 13:46:37,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,275000,2.79,0,0,4,306.6,0,0.7,2,35,1,2,4800,1,,,,,,,
PHASE_2.5_180,2017/06/06 13:55:58,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,225000,2.75,1,0,4,367.07,0,8.21,2,55,0,3,10944,1,,,,,,,
PHASE_2.5_181,2017/06/06 13:47:12,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,275000,2.75,0,1,4,160.62,10,7.55,2,55,0,1,14400,1,,,,,,,
PHASE_2.5_182,2017/06/06 13:59:10,06/2017,6,2017,45,2016 Tesla Model S,1,0,0,0,425000,-0.45,1,1,3,122.4,3,26.41,2,65,0,2,22285.71429,1,,,,,,,
PHASE_2.5_183,2017/06/06 13:58:41,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,275000,2.73,0,1,3,322.77,0,38.55,3,55,0,3,26000,1,,,,,,,
PHASE_2.5_184,2017/06/06 13:56:44,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,1,0,0,,2.64,1,1,3,,0,14.09,4,45,1,2,13680,1,,,,,,,
PHASE_2.5_185,,,,,15,2017 Toyota Prius Prime,0,0,0,0,,,,,,,,,2,35,0,2,,,,,,,,,
PHASE_2.5_186,2017/06/06 14:33:35,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,1,0,0,75000,2.84,1,1,3,285.63,0,10.44,2,65,0,2,6000,1,,,,,,,
PHASE_2.5_187,2017/06/06 15:39:23,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,1,0,0,50000,2.77,0,0,3,,0,7.21,2,65,0,2,4080,1,,,,,,,
PHASE_2.5_188,2017/06/06 14:08:15,06/2017,6,2017,45,2017 Chevrolet Bolt EV,,,,,175000,2.6,0,0,3,199.35,2,11.12,2,35,0,1,12051,1,,,,,,,
PHASE_2.5_189,2017/06/06 14:40:23,06/2017,6,2017,45,2017 Chevrolet Volt,1,0,1,0,275000,2.74,1,1,4,,0,11.97,3,75,0,3,11088,,,,,,,,
PHASE_2.5_190,2017/06/06 15:02:52,06/2017,6,2017,45,2017 Toyota Prius Prime,0,0,1,0,50000,0.43,1,0,2,115.85,1,,1,65,0,1,5146.285714,,,,,,,,
PHASE_2.5_191,,,,,44,2017 Chevrolet Bolt EV,0,0,0,0,75000,2.65,0,0,4,,0,5.62,1,75,0,1,,1,,,,,,,
PHASE_2.5_192,2017/06/29 17:47:29,06/2017,6,2017,45,2017 Chevrolet Volt,0,0,0,0,175000,2.67,1,1,3,250.32,0,34.1,4,35,0,2,12000,,,,,,,,
PHASE_2.5_193,2017/06/06 14:41:02,06/2017,6,2017,45,2016 Tesla Model S,0,1,0,0,75000,1.77,1,1,4,127.08,10,8.59,1,35,0,1,13866.66667,1,,,,,,,
PHASE_2.5_194,2017/06/06 14:43:45,06/2017,6,2017,45,2016 Tesla Model S,,,,,,2.62,1,1,2,,0,,1,75,1,1,2649.230769,1,,,,,,,
PHASE_2.5_195,,,,,37,2017 Chevrolet Bolt EV,0,1,0,0,,,,,,73.88,3,12.64,5,45,0,3,,1,,,,,,,
PHASE_2.5_196,2017/06/06 14:48:09,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,1,0,0,225000,2.82,1,1,4,188.1,1,2.01,6,45,0,2,6247.2,1,,,,,,,
PHASE_2.5_197,2017/06/06 14:39:53,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,,2.39,0,0,3,150.81,10,17.91,1,35,1,1,21000,1,,,,,,,
PHASE_2.5_198,2017/06/06 14:29:42,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,225000,2.1,1,1,3,239.84,0,11,4,45,0,3,8520,1,,,,,,,
PHASE_2.5_199,2017/06/09 16:59:46,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,175000,2.65,1,1,3,725.26,0,2.13,2,75,0,2,6672,1,,,,,,,
PHASE_2.5_200,2017/06/06 14:50:28,06/2017,6,2017,45,2017 Chevrolet Bolt EV,1,0,0,0,175000,1.17,1,1,3,,0,0.22,2,65,0,3,3800,1,,,,,,,
PHASE_2.5_201,2017/06/06 14:50:57,06/2017,6,2017,45,2017 chevy bolt,0,0,0,0,125000,2.9,1,1,2,475.01,2,0.21,1,65,0,2,9960,1,,,,,,,
PHASE_2.5_202,,,,,13,2016 Tesla Model S,0,0,0,0,,,,,,,,,3,35,0,2,,1,,,,,,,
PHASE_2.5_203,2017/06/06 14:24:45,06/2017,6,2017,45,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_204,,,,,4,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2.5_205,2017/06/06 14:54:03,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,0,0,175000,2.77,1,1,4,472.1,0,67.28,2,25,1,2,25248,1,,,,,,,
PHASE_2.5_206,2017/06/06 15:29:52,06/2017,6,2017,45,2016 Tesla Model S,0,1,1,0,325000,2.78,1,1,3,973.88,5,13.74,2,75,0,2,18250,1,,,,,,,
PHASE_2.5_207,2017/06/06 14:52:50,06/2017,6,2017,45,2017 Chevrolet Bolt EV,0,0,1,0,125000,-1.84,1,1,3,147.04,1,16.47,4,45,0,3,34951.2,1,,,,,,,
PHASE_2.5_208,2017/06/06 14:58:50,06/2017,6,2017,45,2017 Toyota Prius Prime,0,0,0,0,75000,,1,1,3,204.62,30,49.66,1,25,0,1,31714.28571,,,,,,,,
